,file_path,digital_urdu
968,test/018_014_6.jpg,وسحت عالم میں پائ ان صورت گردوں وقا
969,test/018_014_7.jpg,نور کے ذروں سے قدرت نے بنائی یہ زمیں
970,test/018_014_8.jpg,آئینہ ٹپکے دکن کی خاک اگر پاۓ فشار
971,test/018_014_9.jpg,اقبال کا قصیدہ ان کے دوست سرشیخ عبدالقادر نے اپنی مشہور رسالہ مخزن کے
972,test/018_014_10.jpg,شمارہ ماہ جون ۱۹۱٠ء میں اپنی ایک تمہیر  کے ساتھ شائع کیا ہے جس کے پڑھنے سے پتہ چلتا
973,test/018_014_11.jpg,ہے کہ علامہ اقبال نے عرصہ سے کوئی نظرنہیں لکھی تھی اور لوگ ان کے کلام کے مشتاق و
974,test/018_014_12.jpg,متقاضی تھے۔ چنانچہ سر شیخ عبدالقادر کے الفاظ ہیں :۔
975,test/018_014_13.jpg,"ایک  عرصے سے ہمارے دوست ڈاکٹر  شیخ محمد اقبال صاحب ام اے
test/018_014_14.jpg	بیرسٹراٹ لاکی نظم کے مشتاق وتقاضی  تھے کہ جس طرح مکن ہوان کی کمی فرصت
test/018_014_15.jpg	کے باوجودان سے کچھ لکھوایا جائے"
976,test/018_014_16.jpg,اقبال کی یہ مہر خموشی مہاراجہ سر کشن پرشاد بہادرکی قررافزائ کی وجہ سے ٹوٹ گئی
977,test/018_014_17.jpg,چنانچہ وہ ان کے اخلاق واوصاف سے اتنے متاثر ہوئے کہ ان کی تعریف میں ایک قصیدہ
978,test/018_014_18.jpg,لکھنے پرمجبورہوگئے۔ اس کا ذکر سر عبدالقادر نے اپنی تمہیرمیں اس طرح کیا ہے:۔
979,test/018_014_19.jpg,"دکن کےعلم دوست اور ہنرپروروزیرعظم  کی اس خوبی کی جس قدر تعریف
test/113_023_1.jpg	(ریڈلائٹ پر)
test/113_023_2.jpg	وہ بغل میں بچے کو دبائے
test/113_023_3.jpg	‘ریڈلائٹ’ پرروز
test/113_023_4.jpg	گاڑیوں کے شیشے صاف کرتی
test/113_023_5.jpg	اس کا ننھا سا ہاتھ
test/113_023_6.jpg	ہر آنے جانے والے کے سامنے پھیل جاتا
test/113_023_7.jpg	اور جب میں اسے کچھ کہنے کے لئے
test/113_023_8.jpg	نظریں اُٹھاتی
test/113_023_9.jpg	اس کی خالی خالی
test/113_023_10.jpg	بے رنگ بے نور آنکھوں میں
test/113_023_11.jpg	زندگی کی تمام اُداسیاں نظر آئیں
test/113_023_12.jpg	کچھ لوگ اسے جھڑکتے
test/113_023_13.jpg	کچھ چپ چاپ آگے بڑھ جاتے
test/113_023_14.jpg	اور وہ چلتی گاڑیوں کے بیچ
test/113_023_15.jpg	ہاتھ پھیلائے
test/113_023_16.jpg	پیٹ کی آگ بجھانے کے لئے
test/113_023_17.jpg	دوڑتی پھرتی
test/113_023_18.jpg	وہ اپنے فن کی مہارت کا اظہار کرتے ہوئے
test/113_023_19.jpg	صرف آنکھوں سے کہتی ‘‘کچھ دے دو۔’’
test/113_023_20.jpg	اور جو لوگ سحر زدہ آنکھوں کا فن
test/113_023_21.jpg	پڑھنا جانتے
test/113_023_22.jpg	اس کی گندی غلیظ ہتھیلی پر
test/113_023_23.jpg	اُدھر سے سکّہ دال دیتے
test/113_023_24.jpg	‘ریڈ لائٹ’ پر کافی بھیڑ تھی
test/113_023_25.jpg	میں رکی’ دیکھا
test/113_023_26.jpg	وہ سڑک پر خون میں لت پت
test/113_023_27.jpg	پڑی تھی۔
test/113_023_28.jpg	برابر میں شاید دکھیاری ماں
test/113_023_29.jpg	بیٹی کے غم میں چلّا چلّا کر کہہ رہی تھی
test/113_023_30.jpg	‘‘مرگئی کمبخت اب کفن دفن کہاں سے
test/113_023_31.jpg	کروں؟’’
test/113_023_32.jpg	وہ سڑک پر لیٹی تھی
test/113_023_33.jpg	اُس کے دونوں ہاتھ آج بھی پھیلے ہوئے تھے
test/113_023_34.jpg	اور آج ہر شخص اس کے ہاتھوں پر
test/113_023_35.jpg	پیسوں کی برسات کررہاتھا
test/113_023_36.jpg	ایک آواز آئی
test/113_023_37.jpg	‘‘گاڑیوں کے پیچھے ایسے بھاگتے ہیں۔۔۔۔۔۔
test/113_023_38.jpg	گاڑی بھی نہ دیکھی؟’’
test/113_023_39.jpg	ٹکراگئی۔
test/113_023_40.jpg	کہنے والا گاڑی میں تھا۔
test/113_023_41.jpg	اسے کیا معلوم
test/113_023_42.jpg	پیٹ کی آگ
test/113_023_43.jpg	بجھانے کے لئے اُس نے
test/113_023_44.jpg	‘ریڈ لائٹ’ پر
test/113_023_45.jpg	اپنی زندگی کی شمع ہی بجھادی۔
test/113_023_46.jpg	گوشوارہ ملکیت اور دوسرے کوائف
test/113_023_47.jpg	برائے‘‘عاکف کی محفل’’
test/113_023_48.jpg	فارم :۴( مطابق دفعہ۸)
test/113_023_49.jpg	مقام اشاعت: نئی دہلی
test/113_023_50.jpg	وقفہ اشاعت: ماہانہ
test/113_023_51.jpg	طابع کانام: سید محمد ظفر علی
test/113_023_52.jpg	قومیت: ہندوستانی
test/113_023_53.jpg	پتہ: ۳۲۴۳،کوچہ تاراچند، دریا گنج، نئی دہلی۔۲
test/113_023_54.jpg	ناشر کانام: سید محمد ظفر علی
test/113_023_55.jpg	قومیت: ہندوستانی
test/113_023_56.jpg	پتہ: ۳۲۴۳، کوچہ تاراچند، دریا گنج ۔نئی دہلی۔۲
test/113_023_57.jpg	مدیر کا نام: سید محمد ظفر علی
test/113_023_58.jpg	قومیت: ہندوستانی
test/113_023_59.jpg	پتہ: ۳۲۴۳، کوچہ تاراچند، دریا گنج ۔نئی دہلی۔۲
test/113_023_60.jpg	ان حضرات کے اسمائے گرامی اور پتے جو
test/113_023_61.jpg	جریدے کی ملکیت میں ایک فیصد سے زائد کے
test/113_023_62.jpg	حصہ دار ہوں۔
test/113_023_63.jpg	سید محمد ظفر علی۔ قومیت ہندوستانی۔ ساکن:
test/113_023_64.jpg	۳۲۳۴، کوچہ تاراچند، دریا گنج، نئی دہلی۔ ۲بہ
test/113_023_65.jpg	ہوش و حواس اعلان کرتا ہوں کہ ماہنامہ
test/113_023_66.jpg	عاکف کی محفل کا واحد مایک ہوں۔اس کی
test/113_023_67.jpg	ملکیت میں کوئی دوسرا شریک نہیں ہے۔
test/113_023_68.jpg	دستخط:
test/113_023_69.jpg	سید محمد ظفر علی
test/113_023_70.jpg	مئی ۲۰۰۷ٰء
test/113_023_71.jpg	1
test/113_026_0.jpg	افتخار احمد اقبالؔ
test/113_026_1.jpg	نام: افتخار احمد
test/113_026_2.jpg	تخلص : اقبالؔ
test/113_026_3.jpg	اکتسابِ فن: برادران خورشید احمد جامیؔ
test/113_026_4.jpg	اور امیر احمد خسرو
test/113_026_5.jpg	والد صاحب کا نام: محمد یعقوب
test/113_026_6.jpg	تعلیم: بی ۔اے۔ ایڈ( عثمانیہ)
test/113_026_7.jpg	زبانیں: اردو، ہندی، انگلش، فارسی
test/113_026_8.jpg	تاریخ پیدائش:۲۰ مئی ۱۹۳۴ ء
test/113_026_9.jpg	مقام پیدائش: شہر حیدر آباد
test/113_026_10.jpg	بیرونی سفر: کوئی نہیں
test/113_026_11.jpg	ملازمت: درس وتدریس
test/113_026_12.jpg	کتابیں: انتخاب کلام اور مجموعہ مضامین
test/113_026_13.jpg	زیر ترتیب ہیں۔ شعری تخلیقات مقتدر
test/113_026_14.jpg	رسائل اور اخبارات میں چھپ چکی ہیں۔
test/113_026_15.jpg	آل انڈیا ریڈیو
test/113_026_16.jpg	پتہ: ‘‘ بسیراگارڈن’’
test/113_026_17.jpg	سلطان پورہ: حیدر آباد
test/113_026_18.jpg	سالانہ خریداری
test/113_026_19.jpg	رات جس سے ڈر گیا تھا
test/113_026_20.jpg	اصل میں وہ آئینہ تھا
test/113_026_21.jpg	جانے دل کو کیا ہوا تھا
test/113_026_22.jpg	ہر خوشی سے وہ خفا تھا
test/113_026_23.jpg	غم کا صحرا جل رہا تھا
test/113_026_24.jpg	میں وہاں تنہا کھڑا تھا
test/113_026_25.jpg	تھک کر اس لمبے سفر سے
test/113_026_26.jpg	وقت جیسے سو گیا تھا
test/113_026_27.jpg	پیاس صدیوں کی بجھانے
test/113_026_28.jpg	آگ کا دریا پڑا تھا
test/113_026_29.jpg	اُس سے کیونکر مانگتا میں
test/113_026_30.jpg	کیا صنم میرا خدا تھا؟
test/113_026_31.jpg	جاگتی آنکھوں میں میری
test/113_026_32.jpg	خواب کا اک سلسلہ تھا
test/113_026_33.jpg	دوستی کیسے میں کرتا؟
test/113_026_34.jpg	وقت قاتل بن گیا تھا
test/113_026_35.jpg	جانے کیوں اقبالؔ مجھ کو
test/113_026_36.jpg	دَورِ غم راس آگیا تھا
test/113_026_37.jpg	رات گزری سحر ہوگئی
test/113_026_38.jpg	زندگی یوں بسر ہوگئی
test/113_026_39.jpg	اک نشیمن  کا سوچا ہی تھا
test/113_026_40.jpg	بجلیوں کو خبر ہوگئی
test/113_026_41.jpg	تیرے ہونٹوں پہ میری غزل
test/113_026_42.jpg	رشکِ لعل و گہر ہوگئی
test/113_026_43.jpg	سُن کے غم کا فسانہ مِرا
test/113_026_44.jpg	آنکھ اُن کی بھی تر ہوگئی
test/113_026_45.jpg	کل بجی تھی یہاں بزمِ مئے
test/113_026_46.jpg	آج زیروزبر ہوگئی
test/113_026_47.jpg	کام آئی نہ کوئی دوا
test/113_026_48.jpg	اور دُعا بے اثر ہوگئی
test/113_026_49.jpg	بستیاں ساری ویران ہیں
test/113_026_50.jpg	زندگی در بدر ہوگئی
test/113_026_51.jpg	کس کو اقبالؔ سمجھاؤ گے؟
test/113_026_52.jpg	ہر خطا اب ہُنر ہوگئی
test/113_026_53.jpg	24
test/113_026_54.jpg	مئی ۲۰۰۷ٰء
test/113_025_0.jpg	حنیف ترین
test/113_025_1.jpg	محسوس تو ہوتا ہے دکھائی نہیں دیتا
test/113_025_2.jpg	اک پل بھی رفاقت سے رہائی دیتا
test/113_025_3.jpg	سب کچھ ہے عیاں پھر بھی سجھائی نہیں دیتا
test/113_025_4.jpg	نوحہ بھی تجھے اپنا، سنائی نہیں دیتا
test/113_025_5.jpg	اک پل بھی رفاقت سے رہائی نہیں دیتا
test/113_025_6.jpg	سب کچھ ہے عیاں پھر بھی سجھائی نہیں دیتا
test/113_025_7.jpg	کردیتا ہے، ہر ممکنہ اقدام کو پسیا
test/113_025_8.jpg	جو صبرِ نمو خیز، دکھائی نہیں دیتا
test/113_025_9.jpg	دے جاؤ میرے تلووں کو پھر خارا شگافی
test/113_025_10.jpg	پھر طفلِ جنوں، آبلہ پائی نہیں دیتا
test/113_025_11.jpg	شبنم ہی کے کمبل سے چلو کام نکالیں
test/113_025_12.jpg	جب موسمِ برسات رضائی نہیں دیتا
test/113_025_13.jpg	فرحت کی بری دھوپ سے یوں شب ہے منور
test/113_025_14.jpg	کچھ اپنے سوا مجھ کو دکھائی نہیں دیتا
test/113_025_15.jpg	ہے کون بہر لمحہ جو ہے مجھ سے مخاطب
test/113_025_16.jpg	وہ شور ہے مجھ میں کہ سنائی نہیں دیتا
test/113_025_17.jpg	صدیوں اسے رہنا ہے رقم، لوحِ جہاں پر
test/113_025_18.jpg	جو شوقِ جنوں گر کہ وبائی نہیں دیتا
test/113_025_19.jpg	ناسازی حالات کی شورش میں حنیف آج
test/113_025_20.jpg	ہے دھند کچھ ایسی کہ بجھائی نہیں دیتا
test/113_025_21.jpg	اصغر ریلوری
test/113_025_22.jpg	عیش میں عمر بسر ہو یہ ضروری تو نہیں
test/113_025_23.jpg	صرف غم ہی میں گذر ہو یہ ضروری تو نہیں
test/113_025_24.jpg	سر زجھکاکر بھی تجھے دیکھ لیا کرتے ہیں
test/113_025_25.jpg	تجھ پہ ہر وقت نظر ہو یہ ضروری تو نہیں
test/113_025_26.jpg	توہے دل میں مرے آنکھوں میں خیالوں میں نہاں
test/113_025_27.jpg	تیری دہلیز پہ سر ہو ہی ضروری تو نہیں
test/113_025_28.jpg	دل ہی دل کوئی روتا ہے چھپا کر غم کو
test/113_025_29.jpg	آنکھ بھی ساتھ ہی تر ہو یہ ضروری تو نہیں
test/113_025_30.jpg	مطمئن ہوں کہ مری اس نے دہائی سن لی
test/113_025_31.jpg	اب دہائی میں اثر ہو یہ ضروری تو نہیں
test/113_025_32.jpg	یاد اس کی نہیں آوازِ اذاں پر موقوف
test/113_025_33.jpg	یا شوالے کا گجر ہو یہ ضروری تو نہیں
test/113_025_34.jpg	نیکیاں بھی کئی ہوتی ہیں بُروں میں اصغر
test/113_025_35.jpg	ہر کوئی نیک بشر ہو یہ ضروری تو نہیں
test/113_025_36.jpg	شریف احمد قریشی
test/113_025_37.jpg	تری نظر سے ملے گا کبھی تو جامِ خلوص
test/113_025_38.jpg	اسی اُمید پہ بیٹھے ہیں تشنہ کامِ خلوص
test/113_025_39.jpg	نگاہ کیا ہے وہ، جس میں نہ ہو پیامِ خلوص
test/113_025_40.jpg	وہ دل ہی کیا ہے کہ جس میں نہ ہو مقامِ خلوص
test/113_025_41.jpg	اثر کبھی تو کرے گا مرا پیام خلوص
test/113_025_42.jpg	قبول ہوگا یقیناً کبھی سلامِ خلوص
test/113_025_43.jpg	تمہاری یادوں کا عالم کچھ اور نکھرے گا
test/113_025_44.jpg	بقیدِ صبح محبت، بقید، شام خلوص
test/113_025_45.jpg	خلوص منزل اول ہے راہِ الفت کی
test/113_025_46.jpg	بہت بلند ہے کونین میں مقامِ خلوص
test/113_025_47.jpg	خرید لو مجھے چاہو اگر خلوص سے تم
test/113_025_48.jpg	متاع شوق میری وقت ہے بنامِ خلوص
test/113_025_49.jpg	خلوص اب کہیں دنیائے آب، وگل میں نہیں
test/113_025_50.jpg	شریف دنیا میں باقی ہے صرف نام خلوص
test/113_025_51.jpg	مئی ۲۰۰۷ٰء
test/113_025_52.jpg	23
test/113_024_0.jpg	عطا ملک جوینی
test/113_024_1.jpg	عطا ملک جوینی کا پورا نام علاؤ الدین
test/113_024_2.jpg	عطا ملک جوینی تھا۔ جوینی ۶۲۳ھ مطابق
test/113_024_3.jpg	۱۲۲۶ء ایران میں پیدا ہوئے۔ جوینی
test/113_024_4.jpg	مورخ کے ساتھ ساتھ زبردست حاکم بھی
test/113_024_5.jpg	تھے۔ عطا ملک جوینی تاتاری حکمرانوں کے
test/113_024_6.jpg	دبیر (سیکریٹر) بھی رہے۔ اسی عہدے کی
test/113_024_7.jpg	وجہ سے انہیں کئی بار  تاتاریوں کے صدر
test/113_024_8.jpg	مقام قراقرم جانا پڑا۔
test/113_024_9.jpg	جب ہلاکو خان نے ایران فتح کرلیا
test/113_024_10.jpg	اور منگوقان نے اس کو ایران کی حکومت
test/113_024_11.jpg	دی تو ہلا کو نے عطا ملک جوینی کو اپنے
test/113_024_12.jpg	درباریوں میں شامل کرلیا۔۱۲۵۸ء میں
test/113_024_13.jpg	جب ہلاکو نے بغداد کو فتح کرکے، عباسی
test/113_024_14.jpg	خلافت کا خاتمہ کردیا تو اس نے بغداد کی
test/113_024_15.jpg	حکومت عطا ملک جوینی کو سونپ دی تھی۔
test/113_024_16.jpg	اس وقت عطا ملک کی حکومت میں عراق،
test/113_024_17.jpg	بغداد اور خورستان کے علاقہ شامل تھے۔
test/113_024_18.jpg	ہلاکو کی موت کے بعد بھی یہ حکومت جوینی
test/113_024_19.jpg	کے پاس ہی رہی۔ جوینی نے اس علاقہ پر ۲۴
test/113_024_20.jpg	سال تک حکومت کی۔ اسی مدت میں جوینی
test/113_024_21.jpg	نے تاریخ کی ایک نہایت معتبر کتاب لکھی ۔ یہ
test/113_024_22.jpg	کتاب ‘‘تاریخ جہانکشامی جوینی’’
test/113_024_23.jpg	کے نام سے مشہور ہے۔ یہ تاریخ چیگیزخاں
test/113_024_24.jpg	اور اس کے جانشینوں کے عہد پر بھرپور
test/113_024_25.jpg	روشنی ڈالتی ہے۔ اس کی تین جلدیں ہیں۔
test/113_024_26.jpg	پہلی جلد میں مغلوں کے عادات واطوار اور
test/113_024_27.jpg	چنگیزخاں کے حالات درج ہیں۔ دوسری
test/113_024_28.jpg	جلد میں شاہانِ خوارزم کا بیان ہے۔ تیسری
test/113_024_29.jpg	22
test/113_024_30.jpg	جلد اسمعیلیوں کے حالات پر مشتمل ہے۔
test/113_024_31.jpg	قدیم فارسی زبان میں سادگی اور
test/113_024_32.jpg	روانی کو فوقیت دی جاتی تھی۔ اظہارِ خیال
test/113_024_33.jpg	میں کم سے کم الفاظ سے کام لیا جاتا تھا لیکن
test/113_024_34.jpg	ساتویں صدی میں صنائع بدائع کا کثرت سے
test/113_024_35.jpg	استعمال کیا جانے لگا۔ فقروں کی بھرمار ہونے
test/113_024_36.jpg	لگی۔ اس زبان کو فنی نثر کا نام دیا گیا۔ جوینی کی
test/113_024_37.jpg	کتاب ‘‘تاریخ جہانکشامی جوینی’’
test/113_024_38.jpg	اسی فنی نثر کا شاہکار سمجھی جاتی ہے۔
test/113_024_39.jpg	جوینی نے ‘‘تاریخ جہانکشا می
test/113_024_40.jpg	جوینی’’پر اس وقت قلم اٹھایا جب وہ ۱۲۵۲
test/113_024_41.jpg	سے ۱۲۵۳ء تک منگولیا میں تھے۔ وہ ء۱۲۶۰ ء
test/113_024_42.jpg	تک اس کتاب کو لکھنے میں مصروف رہے۔
test/113_024_43.jpg	اس کتاب میں ۱۲۶۰ ء کے دوران ماوراء النہر
test/113_024_44.jpg	میں پیش آئے واقعات کا بھی جائزہ پیش کیا گیا
test/113_024_45.jpg	ہے۔ ۱۲۸۲ء میں جوینی نے وفات پائی۔
test/113_024_46.jpg	آخری عمر میں جوینی نے فارسی میں دو
test/113_024_47.jpg	رسالے لکھے جن میں ان پریشانیوں کا ذکر
test/113_024_48.jpg	ہے جو اباقاخان کے عہد میں جوینی کوپیش
test/113_024_49.jpg	آئیں۔
test/113_024_50.jpg	دشت تنہائی
test/113_024_51.jpg	عمران عمر آج امریکہ میں رہتے ہیں لیکن ان کا
test/113_024_52.jpg	یہ خوبصورت ناول پڑھکر اندازہ ہوتا ہے کہ
test/113_024_53.jpg	جس وقت مشرقی پاکستان ٹوٹ رہا تھا۔انسانوں
test/113_024_54.jpg	کے خون سے ہوئی کھیلی جا رہی تھی اس وقت وہ
test/113_024_55.jpg	ان واقعات کو اپنی آنکھوں سے دیکھ رہے
test/113_024_56.jpg	تھے۔ یہ ایک ایسی لڑکی کی داستان ہے جو بنگالی
test/113_024_57.jpg	نہیں تھی۔ وہ بنگالی لڑکا جس نے اپنی محبت کی
test/113_024_58.jpg	خاطر اپنوں ہی کے ہاتھوں جام شہادت پی
test/113_024_59.jpg	لیا۔ اس لڑکی کی مہاجرین کے کیمپ میں کیا
test/113_024_60.jpg	حالت ہوگئی۔ وہ اپنے گھروں کو منھ دکھانے
test/113_024_61.jpg	کے قابل نہیں رہی۔ ایک ایسا خوددار فوجی جو
test/113_024_62.jpg	اپنی کٹی ہوئی دونوں ٹانگوں سے اپنی ہونے والی
test/113_024_63.jpg	سالی کی عبرت انگیززندگی کا منظر نامہ نہیں دیکھ
test/113_024_64.jpg	سکا۔ اس خونی داستان کو اگر آپ نے نہیں پڑھا
test/113_024_65.jpg	تو۔ عمران عمر اس خونی داستان کا عینی شاہد
test/113_024_66.jpg	نظر آتا ہے۔ اس موضوع پر اس سے اچھا ناول
test/113_024_67.jpg	میں نے نہیں پڑھا۔
test/113_024_68.jpg	قیمت ۱۵۰ روپے محفل کے خریداروں کو
test/113_024_69.jpg	خصوصی رعایت دی جائیگی۔
test/113_024_70.jpg	مئی ۲۰۰۷ٰء
test/113_024_71.jpg	بچو! آئندہ شمارے میں
test/113_024_72.jpg	طیب کے بارے میں تفصیلات
test/113_024_73.jpg	پیش کی جائیگی
test/113_024_74.jpg	جوینی کی شہرت مغلوں
test/113_024_75.jpg	کی لافانی تاریخ ‘‘جامع التواریخ’’ کی
test/113_024_76.jpg	وجہ سے ہے جو غازان خاں کے حکم
test/113_024_77.jpg	پر لکھی گئی۔ اس کو تاریخ غازانی بھی کہتے ہیں۔
test/113_024_78.jpg	پر لکھی گئی۔ اس کو تاریخ غازانی
test/113_024_79.jpg	بھی کہتے ہیں۔
test/113_024_80.jpg	قسطوں میں گزرتی زندگی
test/113_024_81.jpg	ڈاکٹر فریاد آزر
test/113_024_82.jpg	کا شعری مجموعہ
test/113_024_83.jpg	اگر آپ جدید لب ولہجہ کی ترجمان
test/113_024_84.jpg	ایسی شاعری پڑھنے کے خواہشمند ہیں جو دل کو
test/113_024_85.jpg	چھولینے والی ہے۔ جہاں وارداتِ قلبی الفاظ
test/113_024_86.jpg	کے پیکر میں ڈھل کردل کی گہرائیوں میں اتر
test/113_024_87.jpg	جاتی ہے تو پھر قسطوں میں گزرتی زندگی کا
test/113_024_88.jpg	مطالعہ آپ کے لئے ناگیزیر ہے۔ قیمت صرف
test/113_024_89.jpg	ایک سو روپے۔ محفل کے خریداروں کو
test/113_024_90.jpg	رعایت دی جاتی ہے۔
test/071_010_0.jpg	روسی ڈاکٹر ورناف ہندوستان میں
test/071_010_1.jpg	روس کے مشہور ڈاکٹر ورناف جو بندر کے غدرلگاکر از سرنوجوانی کا جوش پیدا کردیتے ہیں ہندوستان میں آکر کئی
test/071_010_2.jpg	جگہ آپریشن کرکے غدودچڑھایا۔ اس طرح کرتے میں ہزاروں روپیہ کا صرف ہوا۔ بندر کا غدود چڑھاتے سے خیالات میں
test/071_010_3.jpg	تغیر پیدا ہوجاتا ہے اس طرح کی کئی باتیں اخباروں میں پڑھی گئی اس لئے آپ کا بلاوجہ اس قدر صرفہ کا برداشت
test/071_010_4.jpg	کرکے اپنے خیالات پراگندہ نہ بنائیں۔
test/071_010_5.jpg	آپ صرف مقویات سرتاج عالم آتنگ نگرہ گولیوں کا استعمال کریں۔ یہ گولیاں تھوڑے ہی عرصہ میں آپ کے
test/071_010_6.jpg	سرد خون میں تازگی پیدا کردیں گی۔ مستی سے جسم کی رگ رگ کو پڑ کردیں گی۔ اس طرح تھوڑے ہی عرصہ میں جوش پیدا
test/071_010_7.jpg	ہوجائے گا آپ کے خیالات پاکیزہ دماغ مضبوط قوت حافطہ تیز چہرہ پر نور جسم مضبوط ہوکر لطیف زندگی سے بہرہ اندوز ہو جائینگے۔
test/071_010_8.jpg	قیمت بھی معمولی جس کو دیکھ کر شاید آپ ہنس پڑیں یعنی فی ڈبہ ۳۲ گولیاں صرف ایک روپیہ پانچ ڈبیاں صرف چار روپیہ
test/071_010_9.jpg	اگر کوئی پوشیدہ شکایت ہوتو ایک شیشی طلاواجی کرن استعمال کیجئے۔ قیمت فی شیشی پانچ روپیہ فی دیگر موز زندگی
test/071_010_10.jpg	معلوم کرنے کے لئے ایک عدد کتاب کام شاستر بالکل مفت منگوالیں۔
test/071_010_11.jpg	وید شاستری شنکر گووندجی ۔ جام نگر۔ کاٹھیا واڑ
test/071_010_12.jpg	روحانی مسرت
test/071_010_13.jpg	دل کی سچی خوشی کو ن نہیں چاہتا لیکن کتنوکو نصیب
test/071_010_14.jpg	ہوتی ہے ۔ میرے دل وجان کے مالک سوامی بھولاناتھ جی
test/071_010_15.jpg	مہاراج نے جن کو میں موجودہ زمانے کے پریم اوتار جانتا ہوں
test/071_010_16.jpg	انھوں نے چند کتابیں روحانی اور سچی محبت میں ڈوبی ہوئی
test/071_010_17.jpg	لکھی ہیں جن کے پڑھنے سے ہر شخص کا غم غلط ہوجاتا ہے۔
test/071_010_18.jpg	تین پیسے کا ٹکٹ بھیج کر مفت پمفلٹ منگوالیجئے
test/071_010_19.jpg	پتہ
test/071_010_20.jpg	رام رتن کھنہ
test/071_010_21.jpg	رجسٹر لکھنؤ یونی ورسٹی ، لکھنؤ
test/071_010_23.jpg	اس بیش بہا کتاب میں اب تک کی سائنٹیفک تحقیقات کا نچوڑ
test/071_010_24.jpg	لاجواب تشخیص زاید بارہ سال کے ذارتی تجربات کے تیز بہدف نسخے
test/071_010_25.jpg	درج ہیں اس میں سینکڑوں مریضوں پر صرف دو چار آنہ
test/071_010_26.jpg	کا خرچ ہے اس واسطے یہ کتاب شری مہاتما گاندھی جی کی سیوا
test/071_010_27.jpg	میں گاؤں سدھاراسکیم میں شامل کر نیکے واسطے بھیجی گئی
test/071_010_28.jpg	ہے اس عجیب وغریب کارآمد کتاب کی ضخامت ۴۲۸
test/071_010_29.jpg	صفحے ہونے کے باوجود قیمت صرف ۸ کتاب کا نام ہے
test/071_010_30.jpg	سوریہ چمتکارمعہ ۱۶عدد تصاویر
test/071_010_31.jpg	طبی سائنس کا نیا کرشمہ
test/071_010_32.jpg	علاج شمسی میں مکمل کامیابی
test/071_010_33.jpg	المشتھی
test/071_010_34.jpg	دیوان سنگھ منحتار بلند شحر
test/071_010_35.jpg	ایحبنٹ ؛ سرس عبدالکریم اینڑ سنس مسٹن روڈ۔ کانپور
test/071_010_36.jpg	۸
test/071_009_0.jpg	سینہ بہت جلد کمزور ہوجاتا ہے
test/071_009_1.jpg	اگر آپ کو اچانک سردی لگ جائے ، کھانسی اور پھیپڑوں کو کمزور کرنے
test/071_009_2.jpg	والے زکام کی شکایت رہتی ہے تو ضرور پیپس کی ٹکیاں استعما ل کیجئے
test/071_009_3.jpg	جو سانس کے ذریعہ سے  شفا دیتی  ہیں۔ پیپس کی ٹکیہ منہ میں گھلتے
test/071_009_4.jpg	ہی بیش  بہا طبی انجر ے خارج کرتی ہے جو سانس کے ذریعہ سے قدرتاًً'
test/071_009_5.jpg	سینہ اور پھیپڑوں سے پہونچتے ہیں۔ پیپس کی ٹکیاں نہایت جراثیم
test/071_009_6.jpg	کش ، تسکین دہ اور ذائقہ میں خوشگوار ہیں ۔ پیپس مضرجر اثیم کو ہلاک
test/071_009_7.jpg	کرتی ہے، ورم کو تحلیل، سانس کی نالیوں کو صاف اور بدترین کھانسی
test/071_009_8.jpg	زکام اور سردی کو آرام کرتی ہے۔
test/071_009_9.jpg	حلق کی تکلیفوں۔ دمہ۔ انفلوننزا وغیرہ میں پیپس کی ٹکیاں استعما ل کیجئے۔
test/071_009_10.jpg	جراثیم کش سانس کے ذریعہ شفا دینے والی ٹکیاں
test/071_009_11.jpg	سردی لگجانے سے
test/071_009_12.jpg	سینہ بہ ت جلد کمزور ہوجاتا ہے
test/071_009_13.jpg	اس لئے
test/071_009_14.jpg	پیپس استعمال کرکے
test/071_009_15.jpg	مزید تکلیف سے بچیۓ
test/071_009_16.jpg	تمام دوافرد شوں سے
test/071_009_17.jpg	ایک روپیہ فی شیسی
test/071_009_18.jpg	پیپس
test/071_013_0.jpg	زمانہ
test/071_013_1.jpg	جلد۶۳ جولائی ۱۹۳۴  نمبر۱
test/071_013_2.jpg	اسکندر اعظم کا ہندوستانی بیڑا
test/071_013_3.jpg	(از محمد یعقوب خاں صاحب کلام بی۔ اے)
test/071_013_4.jpg	۳۳۴ قبل مسیح مغرب کی جانب سے ایک بے پناہ سرخ وسفید آندھی اُٹھی جس نے ایشیائے کو چک
test/071_013_5.jpg	کے سواحل سے  لیکر ہندوستان میں دریائے ستلج اور جنوب میں مصر سے لیکر شمال میں ترکستان تک تمام بلا
test/071_013_6.jpg	مشرق کو  تہ وبالا اور برباد کردیا۔ اس آندھی کے تند وتیز جھونکوں میں صدہا فرمانرواؤں کے تخت وتاج اُڑگئے۔
test/071_013_7.jpg	صدہا فلک بوس محل زمین دوز ہوگئے، لاکھوں بندرگان خدا پیوندِ خاک ہوگئے۔ یہ آندھی اسکندراعظم کی سترہزار
test/071_013_8.jpg	فوج کو ایسا حملہ تھا۔
test/071_013_9.jpg	ایران ، توران اور ترکستان کو فتح کرنے کے بعد اسکندر اعظم نے ہندوستان پر حملہ کرنے کی غرض سے اپنی'
